instance,n,m,nb_cases,taille,pourcentage_vide_cible,pourcentage_vide_reel,nb_cases_vides,methode,temps,isOptimal,solution_path
filling_7x7_empty90_rep2.txt,7,7,49,7x7,0.9,89.8,44,heuristic,0.4631929397583008,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty90_rep2_heuristic_solution.txt
filling_7x7_empty90_rep3.txt,7,7,49,7x7,0.9,89.8,44,heuristic,0.02254199981689453,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty90_rep3_heuristic_solution.txt
filling_8x8_empty50_rep1.txt,8,8,64,8x8,0.5,50.0,32,heuristic,0.011716127395629883,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty50_rep1_heuristic_solution.txt
filling_8x8_empty50_rep2.txt,8,8,64,8x8,0.5,50.0,32,heuristic,0.032354116439819336,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty50_rep2_heuristic_solution.txt
filling_8x8_empty50_rep3.txt,8,8,64,8x8,0.5,50.0,32,heuristic,0.0008399486541748047,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty50_rep3_heuristic_solution.txt
filling_8x8_empty60_rep1.txt,8,8,64,8x8,0.6,59.38,38,heuristic,0.0034830570220947266,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty60_rep1_heuristic_solution.txt
filling_8x8_empty60_rep2.txt,8,8,64,8x8,0.6,59.38,38,heuristic,0.046916961669921875,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty60_rep2_heuristic_solution.txt
filling_8x8_empty60_rep3.txt,8,8,64,8x8,0.6,59.38,38,heuristic,0.05477094650268555,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty60_rep3_heuristic_solution.txt
filling_8x8_empty70_rep1.txt,8,8,64,8x8,0.7,70.31,45,heuristic,120.0000729560852,false,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty70_rep1_heuristic_solution.txt
filling_8x8_empty70_rep2.txt,8,8,64,8x8,0.7,70.31,45,heuristic,0.020943880081176758,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty70_rep2_heuristic_solution.txt
filling_8x8_empty70_rep3.txt,8,8,64,8x8,0.7,70.31,45,heuristic,0.022327899932861328,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty70_rep3_heuristic_solution.txt
filling_8x8_empty80_rep1.txt,8,8,64,8x8,0.8,79.69,51,heuristic,120.00410008430481,false,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty80_rep1_heuristic_solution.txt
filling_8x8_empty80_rep2.txt,8,8,64,8x8,0.8,79.69,51,heuristic,120.00010013580322,false,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty80_rep2_heuristic_solution.txt
filling_8x8_empty80_rep3.txt,8,8,64,8x8,0.8,79.69,51,heuristic,0.04383397102355957,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty80_rep3_heuristic_solution.txt
filling_8x8_empty90_rep1.txt,8,8,64,8x8,0.9,90.62,58,heuristic,0.012453079223632812,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty90_rep1_heuristic_solution.txt
filling_8x8_empty90_rep2.txt,8,8,64,8x8,0.9,90.62,58,heuristic,0.0011699199676513672,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty90_rep2_heuristic_solution.txt
filling_8x8_empty90_rep3.txt,8,8,64,8x8,0.9,90.62,58,heuristic,0.006504058837890625,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_8x8_empty90_rep3_heuristic_solution.txt
